age,annual_income,loan_amount,loan_term_months,credit_score,debt_to_income_ratio,employment_years,num_open_accounts,num_derogatory_marks,late_payments_2yr,loan_purpose,default
44,58125.01,12088.89,12,614,0.4875,8.1,19,0,0,personal,0
41,84254.24,6699.5,12,606,0.0851,1.6,9,0,0,personal,0
38,92999.01,4415.79,60,741,0.5388,0.2,14,0,0,personal,0
41,27185.53,22112.91,24,554,0.176,3.3,8,1,0,debt_consolidation,0
27,53925.18,15632.14,48,761,0.3571,6.9,8,1,0,personal,0
61,113134.93,22028.41,24,733,0.2288,4.7,12,0,0,education,0
49,55467.15,5805.05,12,641,0.1489,1.4,13,0,0,personal,0
34,88205.17,18612.07,36,743,0.2469,10.2,13,0,0,debt_consolidation,0
50,99777.35,1000.0,24,757,0.0496,2.3,7,0,0,personal,0
41,94206.49,37352.54,12,715,0.2244,0.2,15,0,0,debt_consolidation,0
38,63249.13,26538.55,60,704,0.1802,0.5,19,0,1,debt_consolidation,1
56,97525.43,1454.07,36,775,0.3966,5.8,3,0,0,personal,0
60,59127.23,9226.6,12,558,0.1215,2.8,7,1,1,debt_consolidation,0
58,20000.0,11270.62,12,651,0.2666,7.5,4,0,0,home_improvement,0
64,20000.0,9315.82,60,751,0.2938,0.6,6,0,1,personal,0
44,57900.9,11038.24,12,621,0.1662,4.1,9,0,0,education,0
39,76684.49,17108.38,48,579,0.2753,2.9,3,0,1,business,0
57,45072.2,7262.55,12,659,0.1955,2.4,3,0,0,business,0
41,80036.31,3499.78,60,586,0.292,2.5,2,0,0,personal,0
28,39886.9,28063.88,12,698,0.1828,3.9,16,0,1,education,0
57,85095.93,22892.28,12,822,0.103,2.0,14,0,0,business,0
63,98745.0,12560.93,36,579,0.0595,0.9,13,1,0,debt_consolidation,0
22,76967.44,12267.0,24,701,0.3881,10.9,16,2,0,education,0
58,34708.63,11684.15,36,616,0.1813,13.2,12,0,1,personal,0
56,44900.03,13617.18,36,745,0.2572,2.5,15,0,1,business,0
62,61166.45,12594.07,48,663,0.467,7.1,8,1,0,personal,0
24,76567.67,8575.51,60,742,0.1422,10.9,1,0,1,personal,1
56,65578.97,8075.04,48,574,0.2148,9.5,9,0,0,education,0
50,31476.54,9346.65,48,690,0.4957,8.7,18,2,2,business,0
30,94439.23,9337.19,36,613,0.2284,1.8,12,0,0,business,0
58,105668.1,19635.43,12,623,0.0593,11.7,11,0,1,home_improvement,0
63,75859.87,21389.31,12,810,0.1267,8.6,19,0,1,personal,0
46,67545.68,6294.99,24,626,0.731,5.1,3,0,1,debt_consolidation,0
33,34644.86,21162.06,60,635,0.0723,7.8,16,0,0,business,0
59,20000.0,26755.89,48,622,0.3672,1.6,4,0,1,home_improvement,0
28,68281.83,19660.51,48,629,0.3579,0.0,3,1,0,debt_consolidation,0
28,75426.12,11881.9,24,673,0.2645,0.8,7,0,0,education,0
25,104623.21,4039.17,12,659,0.5289,4.3,3,0,0,debt_consolidation,0
52,84640.82,2560.38,48,567,0.1647,10.4,19,0,0,education,0
60,105708.93,18633.54,48,662,0.1007,2.7,11,0,2,education,0
31,79814.65,19476.74,24,579,0.3033,6.6,10,0,0,home_improvement,0
44,96075.85,27829.26,48,676,0.4616,3.7,5,0,0,home_improvement,0
47,37652.42,7055.58,12,639,0.47,6.6,19,1,0,education,0
44,82707.71,3747.49,36,633,0.59,7.0,9,1,0,debt_consolidation,0
50,59558.76,11021.25,12,655,0.0927,12.2,3,1,1,home_improvement,0
29,70460.85,1000.0,24,694,0.1554,4.0,7,0,2,debt_consolidation,0
40,84167.31,4399.26,60,585,0.1127,21.6,6,0,1,education,0
50,57115.45,36952.07,36,675,0.2507,1.7,12,1,1,personal,0
64,31392.02,18499.02,60,655,0.5231,6.7,10,0,0,business,0
27,62383.41,7628.69,60,617,0.2155,3.6,1,1,0,business,0
50,42573.16,9621.21,48,627,0.4011,10.5,19,0,0,education,0
45,89613.86,31046.24,36,715,0.0358,0.3,7,0,0,home_improvement,0
31,91389.77,1693.64,48,637,0.0671,1.6,17,0,1,home_improvement,0
35,81139.75,19200.56,36,560,0.1453,4.7,11,0,0,education,0
27,100378.36,1000.0,24,666,0.387,0.6,12,1,1,debt_consolidation,0
25,73576.05,25811.22,12,789,0.1101,2.1,1,0,1,home_improvement,0
36,67094.48,13780.78,24,680,0.1782,2.4,10,1,0,debt_consolidation,0
58,83078.62,11993.57,60,717,0.2372,1.4,1,1,0,business,0
60,76786.51,21440.11,24,781,0.4203,3.7,10,0,0,personal,0
49,45451.68,17248.79,24,770,0.4642,11.0,2,0,0,debt_consolidation,0
23,86167.96,17086.45,60,576,0.4627,0.8,4,0,0,home_improvement,0
34,20000.0,15365.02,36,747,0.1874,8.2,14,0,1,personal,0
23,100778.26,19880.6,36,633,0.257,16.6,15,0,0,business,0
62,85861.55,14903.45,12,710,0.3087,4.3,2,0,0,business,0
53,33492.06,18250.69,48,704,0.3024,6.4,19,1,0,personal,0
26,81488.54,13175.79,48,779,0.19,12.8,1,0,0,education,1
24,83884.54,2292.82,36,618,0.0288,0.9,11,1,0,home_improvement,0
23,80248.48,25570.97,60,584,0.0441,0.3,6,0,0,personal,0
35,73915.53,19779.59,36,694,0.1378,2.7,18,0,1,home_improvement,0
61,34035.4,27188.89,48,704,0.3316,2.4,12,0,1,education,0
50,96073.9,20343.38,60,694,0.2557,1.2,3,0,0,home_improvement,0
59,32993.21,1000.0,48,583,0.7062,2.6,8,0,0,debt_consolidation,0
27,52560.78,11412.09,24,681,0.3024,18.0,14,0,0,debt_consolidation,0
55,25100.81,17461.72,60,664,0.3627,9.9,9,1,0,education,0
29,70155.92,9226.81,36,673,0.1234,3.3,7,1,0,home_improvement,0
23,56198.94,3581.16,48,727,0.4077,2.8,2,0,2,debt_consolidation,0
47,31816.56,18773.39,60,595,0.2065,3.8,2,0,0,home_improvement,0
38,118035.45,17182.2,36,708,0.3786,6.9,15,1,0,debt_consolidation,0
45,30260.88,13601.98,48,631,0.4553,5.2,12,0,0,personal,0
52,63842.78,20051.7,60,597,0.4773,1.9,13,0,0,personal,0
37,62147.0,22112.17,48,683,0.1575,4.6,7,0,0,business,0
42,44386.56,14261.98,60,707,0.4073,9.6,2,0,2,home_improvement,0
59,65749.04,5197.31,48,752,0.4433,2.4,4,0,0,business,0
47,66508.92,17958.64,24,701,0.2393,0.0,6,0,0,education,0
38,59497.17,16094.53,48,573,0.3235,0.2,18,1,1,personal,0
63,25913.32,6581.01,36,728,0.4476,4.3,6,0,1,personal,0
25,50655.96,9729.81,60,762,0.2226,3.9,2,0,1,personal,0
64,79008.04,12418.87,24,741,0.4697,1.1,1,0,0,business,0
25,51369.91,8311.27,36,559,0.2393,5.1,8,0,0,home_improvement,0
40,52338.47,18912.0,36,628,0.431,5.5,6,0,0,home_improvement,0
59,55973.5,26913.11,24,617,0.3702,0.9,3,0,0,education,0
46,67058.88,10435.92,12,709,0.5519,1.2,1,0,1,personal,0
29,95329.66,17071.63,48,774,0.1354,1.3,6,1,0,debt_consolidation,0
39,73167.71,25772.03,36,717,0.1446,1.6,2,0,0,personal,0
39,81489.2,19334.41,24,715,0.2065,3.9,8,0,0,education,0
28,92936.65,19553.33,12,661,0.0666,4.3,8,0,0,education,0
38,80316.43,17857.87,24,728,0.1731,0.2,18,0,1,personal,0
24,51421.8,21369.66,24,674,0.2514,2.7,16,0,0,education,0
43,59184.72,12228.38,12,660,0.2588,0.6,18,0,0,home_improvement,0
36,64138.97,12340.99,36,646,0.1467,3.8,8,0,1,personal,0
52,102486.99,11536.23,12,752,0.2434,0.1,18,0,1,personal,0
57,29677.24,25826.48,48,820,0.1859,12.8,15,0,0,business,0
47,62649.25,15318.98,36,774,0.4194,6.2,5,0,0,home_improvement,0
35,63925.65,23491.83,48,779,0.3315,3.1,14,0,1,personal,0
38,40572.44,21533.28,12,591,0.1827,2.5,1,1,0,business,0
30,56528.66,11445.01,36,634,0.3101,0.8,4,0,1,home_improvement,0
28,49710.97,14598.5,48,692,0.4156,3.7,12,0,0,personal,0
48,92197.27,21916.83,24,766,0.3547,3.4,4,1,1,business,0
49,61941.35,21882.41,24,444,0.3957,6.0,6,0,1,business,0
33,39721.37,14827.94,48,573,0.4839,15.6,13,0,0,education,0
38,21851.5,24676.41,24,548,0.0854,23.4,9,1,1,business,0
30,55765.49,3617.32,48,592,0.383,11.4,16,0,1,home_improvement,0
29,93118.9,13247.2,48,797,0.2605,3.5,12,0,0,home_improvement,0
48,46904.89,13016.56,36,628,0.3205,4.3,19,0,0,home_improvement,0
63,34673.44,12856.71,48,782,0.1853,6.8,2,0,0,education,0
33,79743.82,26984.87,48,850,0.4442,3.7,2,0,0,business,0
58,62004.57,18688.04,36,619,0.1821,7.2,18,1,1,business,0
41,71874.91,14729.8,60,643,0.4359,15.8,1,0,0,debt_consolidation,1
22,126550.16,5826.86,60,649,0.171,5.0,3,0,0,education,0
30,93939.56,31551.57,60,660,0.5863,1.5,13,0,1,education,0
45,47715.53,14044.49,12,715,0.1993,1.0,12,0,1,home_improvement,0
55,41294.4,3597.76,24,566,0.1409,2.9,9,0,0,debt_consolidation,0
57,22834.68,15445.45,12,697,0.3976,2.3,2,0,2,debt_consolidation,0
25,61659.31,22735.27,60,556,0.3271,1.2,6,0,1,business,0
50,87483.95,1040.41,36,495,0.2692,3.2,2,0,0,education,0
44,26376.51,11759.6,12,659,0.0747,9.6,14,0,1,business,0
56,85578.8,9538.38,48,694,0.4751,7.1,9,0,1,education,0
37,80982.39,18372.46,48,487,0.1992,3.0,1,0,0,personal,0
29,73939.98,12520.12,12,670,0.38,18.4,9,0,0,debt_consolidation,0
48,50730.58,28414.0,24,585,0.6334,0.7,8,0,1,debt_consolidation,0
60,68141.84,29522.18,24,712,0.136,1.0,13,1,0,personal,0
33,81981.63,20033.43,36,753,0.3659,4.0,9,2,1,debt_consolidation,0
25,77692.6,22228.04,36,619,0.2011,5.7,1,0,0,debt_consolidation,0
46,67918.07,24231.73,36,711,0.3164,12.7,3,1,1,debt_consolidation,0
27,69157.2,8366.0,48,669,0.0979,12.2,2,1,0,personal,0
24,91631.27,11372.98,48,673,0.3809,2.7,13,0,1,debt_consolidation,1
60,48453.5,7979.8,60,812,0.7011,8.2,15,0,0,home_improvement,0
45,78785.23,10645.63,12,520,0.2907,5.9,4,0,0,education,0
42,105602.19,21188.84,36,584,0.2722,2.8,8,1,0,personal,0
27,48622.95,16053.41,24,756,0.3824,1.0,15,0,0,education,0
54,55250.79,34470.1,60,627,0.4137,2.0,11,0,1,personal,0
29,20291.85,15046.81,36,684,0.1951,0.1,6,0,0,personal,1
54,63683.23,11892.34,36,669,0.0999,0.5,16,1,1,business,0
24,89075.12,11197.92,48,650,0.1792,4.1,1,0,0,education,0
23,79635.1,16492.06,24,716,0.1065,0.9,5,1,0,debt_consolidation,0
59,39847.92,2946.86,48,640,0.5755,2.7,10,0,1,education,0
61,48269.75,3360.31,24,834,0.1016,3.0,1,0,0,home_improvement,0
60,47341.42,17229.25,12,630,0.1563,1.5,3,0,1,home_improvement,0
60,88828.19,19775.41,60,718,0.2737,3.3,8,2,0,home_improvement,0
45,20000.0,9194.11,60,795,0.3253,1.3,8,1,2,business,0
42,39940.41,18984.04,48,611,0.1751,0.4,9,0,0,home_improvement,0
39,67752.62,2964.47,60,643,0.1618,22.2,19,0,2,home_improvement,0
56,64542.3,15375.36,36,682,0.0854,0.8,7,0,1,debt_consolidation,0
32,23236.05,3305.16,36,678,0.434,2.5,1,0,0,business,0
32,97747.74,17041.78,48,690,0.1215,0.8,2,0,0,personal,0
24,41281.35,15517.06,48,757,0.5592,3.2,15,0,0,debt_consolidation,0
44,40001.82,17841.48,36,501,0.0715,2.6,6,0,0,business,0
22,48060.44,9710.42,12,531,0.2649,5.6,6,0,2,business,0
44,58517.1,8090.55,12,773,0.2899,5.8,15,0,0,home_improvement,0
43,87669.73,20829.33,36,790,0.2701,3.1,17,0,2,education,0
63,89744.94,27876.45,48,729,0.1301,10.2,4,0,0,debt_consolidation,0
51,94865.17,9201.41,60,711,0.108,5.2,19,2,0,home_improvement,0
23,26594.69,15069.43,24,491,0.1397,11.8,18,0,0,home_improvement,0
38,63129.43,29833.15,24,645,0.6651,3.4,12,0,1,education,0
62,52671.58,18209.51,12,678,0.1735,10.1,15,0,1,business,0
41,73349.64,29889.97,12,696,0.4077,3.6,15,0,0,debt_consolidation,0
30,87614.6,17187.11,24,619,0.4322,7.3,16,0,0,personal,1
32,50715.3,11973.79,12,502,0.4562,4.6,5,0,0,business,0
38,68450.45,19891.42,48,746,0.5976,8.1,7,0,0,personal,0
35,54894.94,20795.59,36,643,0.355,2.9,9,0,0,home_improvement,0
39,31875.16,11102.07,48,706,0.4502,24.0,8,0,0,home_improvement,0
39,31326.42,25173.31,60,535,0.2279,1.9,16,0,1,business,0
29,97590.05,13712.33,24,587,0.1568,5.6,5,0,0,personal,0
50,115067.78,9563.79,24,686,0.3055,0.1,18,0,0,personal,0
29,41898.47,6300.38,48,732,0.2441,6.3,17,1,1,education,0
47,78323.07,9611.18,24,548,0.3495,19.6,6,0,1,education,0
49,61523.06,25013.09,12,645,0.4575,0.1,12,1,0,home_improvement,0
29,27669.06,5040.65,36,685,0.0094,19.2,9,0,0,home_improvement,1
41,85668.08,13574.57,60,739,0.2146,3.4,17,0,0,home_improvement,0
29,64411.97,11688.39,60,665,0.4047,4.2,1,0,0,home_improvement,0
35,20000.0,7411.41,60,717,0.2858,5.1,8,0,0,personal,0
34,77351.56,9591.36,36,789,0.03,1.4,7,0,0,debt_consolidation,0
61,104557.99,23713.63,12,554,0.3298,0.8,12,0,1,personal,0
38,30805.44,19368.65,12,576,0.3566,2.2,19,0,0,education,0
47,35225.74,12001.98,24,653,0.0387,5.1,8,0,1,business,0
27,72505.16,16449.85,24,631,0.3285,0.5,9,0,0,business,0
38,92589.55,13601.59,48,689,0.4158,0.9,9,1,0,debt_consolidation,0
25,50662.16,25663.69,48,673,0.4209,14.8,16,0,0,debt_consolidation,0
46,74340.58,18334.24,48,770,0.2228,7.7,13,0,1,personal,0
28,76026.1,15048.93,36,850,0.4171,4.0,9,0,0,debt_consolidation,0
38,101983.11,14882.28,24,714,0.1693,11.5,17,0,1,business,0
43,37806.28,15251.38,36,736,0.3477,5.6,5,0,0,business,1
49,75918.26,12996.33,48,674,0.3539,4.5,3,0,0,business,0
27,102018.03,14461.53,36,747,0.2506,8.3,13,3,0,personal,0
51,79233.57,1509.52,48,757,0.1031,16.8,10,0,0,debt_consolidation,0
31,112516.31,10037.69,24,640,0.1461,8.8,5,0,0,education,0
60,64260.15,14079.41,60,748,0.2121,10.7,19,0,0,education,0
35,63547.63,12632.74,24,566,0.3158,0.2,11,0,1,home_improvement,0
63,39492.0,1181.79,24,688,0.0697,2.2,12,1,0,personal,0
43,84999.61,26605.59,36,620,0.1842,2.5,6,0,0,home_improvement,0
62,110324.78,10292.09,24,803,0.3222,0.5,8,0,1,personal,0
47,20000.0,20141.52,48,659,0.1052,3.2,16,0,0,home_improvement,1
31,35418.89,12117.53,12,850,0.0635,3.5,7,0,0,home_improvement,0
23,85998.07,22922.87,24,594,0.2317,1.3,18,0,0,home_improvement,0
24,105662.02,26416.12,60,776,0.589,0.5,5,0,0,personal,0
63,105116.68,34886.11,24,665,0.2183,1.3,14,1,1,debt_consolidation,0
32,69473.35,21245.12,48,664,0.2372,1.0,16,0,1,personal,0
31,94653.8,12806.09,24,815,0.0806,0.2,14,1,0,personal,0
33,70182.04,20650.38,24,628,0.5688,0.1,17,0,0,debt_consolidation,0
35,20000.0,2015.36,36,647,0.2646,0.9,2,0,1,education,0
51,70992.94,19326.37,12,686,0.2771,3.0,8,0,0,business,0
62,43156.91,16199.4,48,628,0.2284,2.0,9,0,0,business,0
34,66520.17,2193.48,36,722,0.6254,4.4,7,0,1,education,0
51,86220.54,10934.39,36,639,0.347,9.5,11,1,0,education,0
59,46679.81,26395.25,36,656,0.3811,2.4,11,0,1,debt_consolidation,0
32,24697.69,7435.5,48,590,0.2677,10.5,15,0,0,personal,0
22,72151.92,14744.64,36,752,0.1324,0.6,15,0,0,education,0
48,98837.26,2398.69,24,579,0.4473,5.8,16,0,0,debt_consolidation,0
60,40016.83,15979.75,12,511,0.3715,0.5,7,0,0,personal,0
64,57959.27,10939.81,60,614,0.0727,6.6,14,0,0,personal,0
58,85695.62,1000.0,24,641,0.1363,1.0,10,0,1,personal,0
30,45587.18,12460.33,24,750,0.1202,3.9,10,0,1,debt_consolidation,0
64,90358.4,20850.18,24,681,0.1236,15.5,3,0,0,education,0
47,20000.0,7220.13,24,534,0.4375,1.3,16,0,2,personal,0
46,73291.13,12698.63,12,643,0.1088,0.1,15,0,1,education,0
38,103653.75,19850.84,12,696,0.1992,14.9,18,0,0,personal,0
27,48670.3,7223.43,24,848,0.086,6.4,12,0,0,business,0
36,64662.7,7041.98,24,656,0.2875,8.3,4,0,0,business,0
24,20000.0,10200.18,48,619,0.2576,5.1,19,1,0,debt_consolidation,0
52,44618.44,17125.78,12,617,0.3261,10.1,12,0,2,education,0
49,61484.17,20635.53,48,691,0.3914,2.6,5,0,1,home_improvement,0
30,90430.26,16170.2,36,613,0.3761,1.6,13,0,0,debt_consolidation,1
39,96966.2,10925.55,60,574,0.5049,3.3,4,0,0,debt_consolidation,0
61,80174.54,20792.81,60,622,0.4112,0.5,5,0,1,personal,0
53,22707.29,18284.42,12,670,0.3399,6.4,17,0,1,personal,0
40,59290.39,13743.26,12,682,0.4535,5.1,16,1,1,education,0
26,57856.28,1000.0,12,766,0.4014,1.7,2,0,1,debt_consolidation,0
27,77570.44,21281.59,48,714,0.0818,17.1,17,1,0,business,0
33,78611.43,15055.9,48,538,0.1657,6.3,12,0,0,debt_consolidation,0
63,59002.19,14633.5,36,766,0.0481,15.1,12,0,0,personal,0
38,73805.79,25171.45,48,691,0.4377,6.1,14,0,0,education,0
60,43860.35,16485.1,48,580,0.2382,4.1,7,0,0,debt_consolidation,0
28,90761.57,1000.0,60,602,0.6684,5.5,3,0,1,home_improvement,0
32,40824.41,20941.47,48,574,0.4376,3.5,12,0,0,business,0
55,56947.9,24301.73,12,678,0.2603,0.2,4,0,0,business,0
23,94239.9,11145.34,60,672,0.4158,1.7,4,1,1,education,0
35,76642.56,22336.66,60,655,0.0792,4.9,4,0,2,debt_consolidation,0
39,47511.68,33583.44,24,643,0.1914,0.8,7,0,0,debt_consolidation,0
64,68930.96,23480.49,12,669,0.0993,13.4,16,0,0,business,0
30,69680.19,6162.59,60,613,0.1415,0.4,18,0,2,personal,1
60,109723.94,17184.92,12,569,0.127,8.9,7,0,0,personal,0
25,87163.89,22131.9,60,522,0.3273,9.6,16,0,0,business,0
35,82677.54,24000.57,24,678,0.2881,16.3,12,0,0,debt_consolidation,0
32,43141.91,13229.67,36,714,0.1981,11.1,4,0,0,education,0
51,44217.19,21603.09,36,678,0.403,2.0,16,0,2,debt_consolidation,0
61,48247.78,16815.85,24,661,0.1652,5.1,4,1,1,debt_consolidation,0
64,107535.01,22867.03,48,629,0.4659,3.5,1,1,0,education,0
48,54010.23,11948.62,36,724,0.1624,0.5,1,1,1,business,0
50,56491.93,20291.49,12,558,0.6292,2.1,2,0,1,home_improvement,0
53,30042.88,20487.04,60,786,0.3002,0.7,11,1,1,business,0
51,32625.1,4810.87,24,706,0.1031,7.0,2,0,0,debt_consolidation,0
47,66858.59,13403.87,60,765,0.1853,4.0,1,1,0,home_improvement,0
51,92796.61,13852.75,36,626,0.0944,1.8,17,0,0,home_improvement,0
31,63236.52,11971.84,36,631,0.1477,14.3,17,2,0,home_improvement,0
33,65589.78,4906.16,12,637,0.2309,8.9,19,0,1,debt_consolidation,0
54,107094.35,27931.39,48,712,0.4529,2.0,6,0,1,personal,0
55,65375.79,20844.7,60,493,0.1997,5.2,14,1,0,personal,0
39,64350.06,8073.23,12,729,0.2132,9.6,3,0,0,personal,0
60,90707.18,10364.68,36,599,0.2292,8.2,16,0,1,education,0
37,86351.53,30784.39,36,729,0.2975,0.8,3,0,0,business,0
25,50804.22,7779.75,36,581,0.1372,15.7,17,0,0,personal,0
31,58326.1,17110.89,60,685,0.4186,3.8,9,1,0,debt_consolidation,0
49,75359.82,16526.11,12,743,0.14,0.0,12,1,0,business,0
62,70255.9,24412.87,12,632,0.2148,1.9,6,2,0,home_improvement,0
39,103784.24,18991.47,24,629,0.1794,4.8,18,0,0,home_improvement,0
30,57984.83,7054.44,24,655,0.6373,3.3,15,1,0,home_improvement,0
43,82444.07,17545.62,12,755,0.3359,0.6,3,0,0,education,0
31,76248.58,16213.51,36,705,0.1569,11.7,8,2,0,education,0
61,75119.56,11190.66,60,596,0.5071,0.3,10,0,0,home_improvement,0
44,49468.26,9249.11,24,737,0.1622,19.0,12,0,0,business,0
64,63025.11,16692.68,48,588,0.5543,4.5,7,0,0,home_improvement,0
34,64695.89,11739.16,24,678,0.2776,0.5,6,0,0,home_improvement,0
45,99524.12,16398.69,12,625,0.1106,6.7,15,0,0,education,0
34,57526.29,16947.64,24,629,0.3505,20.0,11,0,0,personal,0
46,64361.05,18526.7,12,732,0.2693,3.3,8,0,0,debt_consolidation,0
50,65172.24,7564.35,60,667,0.266,10.9,2,0,1,education,0
37,111186.87,12714.27,60,742,0.1757,3.2,18,1,0,business,0
61,83849.41,7618.85,36,581,0.2621,0.1,17,0,0,personal,0
27,80004.79,7577.39,24,596,0.1916,5.3,7,0,1,education,0
29,67936.08,20978.15,60,655,0.1447,6.2,12,0,0,business,0
55,54090.97,18090.22,24,802,0.0355,6.5,2,0,1,debt_consolidation,0
39,91793.48,26249.82,60,634,0.62,0.7,17,0,1,personal,0
64,55603.23,3446.69,36,690,0.4229,0.7,2,1,0,business,0
53,112112.0,12420.75,36,753,0.2598,0.4,7,0,0,personal,0
31,69566.55,11276.55,60,726,0.1117,8.2,8,0,2,business,0
55,81559.16,27932.26,60,850,0.0939,3.1,2,0,0,business,0
44,65570.99,9152.37,24,663,0.2384,7.3,11,1,1,debt_consolidation,0
40,132209.94,11433.94,24,740,0.146,3.9,1,0,0,business,0
41,39382.74,25295.94,12,735,0.4154,2.9,6,1,0,debt_consolidation,0
55,56100.81,28368.72,12,681,0.3579,7.0,14,0,0,business,0
59,42429.21,1000.0,12,625,0.3856,10.3,17,1,1,personal,0
38,34536.89,17816.33,36,613,0.0799,3.5,11,1,0,debt_consolidation,0
26,73847.94,7139.51,36,697,0.2027,7.0,14,0,0,personal,0
23,55210.74,24276.81,60,544,0.1992,14.5,5,0,0,education,0
62,57011.54,21632.84,36,625,0.3256,8.4,9,0,1,education,0
55,58275.91,10000.71,48,682,0.3275,4.3,10,0,0,personal,0
41,66327.34,9135.02,60,642,0.5294,0.5,18,1,0,home_improvement,0
23,29573.0,11440.15,36,553,0.5403,0.8,8,1,0,business,0
49,36277.24,16565.68,36,525,0.2255,1.1,9,0,1,debt_consolidation,0
39,33612.25,4447.98,12,645,0.11,11.7,4,0,0,business,0
60,67428.53,10048.78,12,724,0.4249,1.3,14,0,1,home_improvement,0
56,66926.73,20538.92,12,522,0.2982,3.1,13,0,1,debt_consolidation,0
36,65389.55,11731.94,24,669,0.3458,2.9,9,1,0,education,0
60,77418.01,15700.2,12,610,0.5496,3.6,3,0,0,personal,0
61,73555.67,6785.91,48,815,0.1906,3.4,19,0,0,business,0
60,25450.57,13949.38,60,752,0.6001,7.7,12,0,0,home_improvement,0
24,61922.39,14607.08,48,750,0.1281,9.9,3,0,0,debt_consolidation,0
40,69628.39,17489.43,24,616,0.1805,1.5,4,0,0,education,0
44,39547.1,19456.52,24,699,0.074,9.9,19,1,0,business,0
40,29521.14,9494.86,24,567,0.0637,5.8,15,0,0,personal,0
39,83302.01,26783.82,12,650,0.4354,1.3,14,0,2,debt_consolidation,0
51,43064.08,3026.36,36,788,0.4938,2.5,16,0,1,business,0
60,86543.92,10142.77,36,601,0.1653,1.0,8,0,0,personal,0
40,66156.5,1392.9,48,539,0.0683,7.4,13,0,1,personal,0
26,57702.48,20190.55,60,693,0.6307,1.5,19,0,0,debt_consolidation,0
34,80836.04,12215.88,48,681,0.157,1.1,3,0,3,debt_consolidation,0
55,68424.59,10803.44,48,622,0.2618,20.1,8,0,1,home_improvement,0
45,62509.33,12140.12,48,735,0.1071,15.6,3,0,1,personal,1
39,43958.87,3160.96,24,646,0.0665,5.2,7,0,0,personal,0
25,101712.63,6345.46,60,685,0.1728,3.2,11,3,2,personal,1
57,40015.49,27264.67,12,730,0.4434,4.1,14,0,0,personal,0
29,92592.6,19631.32,36,559,0.2216,11.0,15,1,1,business,0
64,28448.74,18385.81,60,633,0.2225,15.9,19,0,0,home_improvement,0
22,76149.64,22997.54,48,834,0.3251,7.6,14,1,0,business,0
62,84561.69,15037.11,24,741,0.3908,4.6,19,1,0,education,0
59,67854.16,15188.43,48,591,0.1898,2.6,17,0,0,personal,0
57,82050.5,4109.49,36,841,0.224,2.9,13,2,0,education,0
59,94655.39,5826.33,12,737,0.5181,1.6,14,1,2,education,0
34,80232.13,23353.72,36,674,0.2291,3.7,3,0,0,business,0
43,107148.8,4720.75,60,556,0.286,2.4,19,0,0,personal,0
50,118259.42,7441.58,48,645,0.1885,2.4,7,0,0,personal,0
30,103555.02,4923.46,36,680,0.0993,1.3,15,0,0,debt_consolidation,0
48,82226.28,14945.59,60,705,0.0646,9.8,17,1,0,personal,0
25,55862.55,14007.24,48,655,0.2277,11.4,8,2,0,home_improvement,0
61,73092.46,13394.3,12,735,0.468,0.5,9,0,1,home_improvement,0
38,79721.65,1000.0,36,764,0.6255,4.3,17,0,1,personal,0
58,36349.97,14014.19,24,604,0.2333,1.2,18,0,0,education,0
24,62548.8,18009.93,36,576,0.2477,1.2,3,0,0,debt_consolidation,0
25,40478.63,18364.08,24,667,0.2094,4.7,19,0,0,debt_consolidation,0
61,52459.37,7462.89,48,592,0.2335,5.7,10,0,0,personal,0
37,73824.12,24130.55,48,797,0.2179,1.4,16,0,0,education,0
32,61216.94,16611.53,36,709,0.0523,1.8,16,0,0,education,0
48,50568.29,12900.01,60,730,0.1812,6.9,8,0,0,home_improvement,0
47,75109.31,22787.91,12,694,0.2936,3.8,12,0,0,debt_consolidation,0
52,62848.4,11362.22,36,610,0.3273,2.9,18,0,1,debt_consolidation,0
55,65774.11,22035.04,24,674,0.1795,0.1,4,1,1,business,0
29,65577.15,13527.67,24,715,0.34,12.7,10,0,1,home_improvement,0
60,73806.57,3563.8,36,682,0.1799,17.4,6,0,0,business,0
22,24542.79,14147.57,60,835,0.6174,9.1,8,1,1,business,0
23,65843.42,25012.35,36,822,0.3201,12.5,5,1,0,business,0
48,105145.64,9550.78,36,621,0.3949,4.7,5,1,0,home_improvement,0
64,20000.0,14570.88,48,636,0.2046,1.6,15,0,0,education,0
24,55670.68,14125.26,12,636,0.4454,5.2,10,0,0,home_improvement,0
55,68250.2,7208.82,60,692,0.1966,13.5,7,0,0,home_improvement,0
37,36685.95,7589.05,12,784,0.269,5.8,5,0,1,debt_consolidation,0
22,25455.31,14714.32,24,551,0.5687,4.8,14,1,0,debt_consolidation,1
28,54052.12,16607.49,48,589,0.1031,3.2,8,0,0,home_improvement,0
56,50238.84,8814.06,36,471,0.2272,0.2,5,1,0,debt_consolidation,0
43,82292.85,28672.53,24,625,0.4798,3.1,4,0,0,education,0
53,50328.49,17418.42,60,763,0.1959,0.8,14,0,1,business,0
47,77791.29,6881.32,12,563,0.6078,0.8,17,1,1,personal,0
27,70664.87,22936.13,24,642,0.3026,4.4,14,0,0,personal,0
32,82860.77,21471.85,12,703,0.5175,5.7,9,0,0,debt_consolidation,0
52,56103.56,29842.93,36,592,0.25,11.7,18,0,0,home_improvement,0
42,61071.39,14798.13,48,604,0.1331,12.9,11,0,1,education,0
